gender,age,marriage,education,job,risk_preference,client_lv,old_new,client_cat,SME_client,retail_cat,retail_loan,collateral_loan,inv_cat,high_cap,other_bank_tag,large_spend,high_repay,high_spend,quality_career,salary_agent,prospect_high,client_contr,client_activ,client_channel,inv_product,Liab_Inv_107,Fund_Inv_130,Ins_Inv_170,pc1,pc2
0,0.429824561,0,0,0,0,0.2,0,1,0.333333333,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.569716854,0.138771891
0,0.403508772,0,0,0,0.6,0.2,0,1,0,0,0,0,0.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.595646435,0.270445566
0,0.438596491,0,0,0,0,0.4,0,1,0.333333333,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.560888987,0.157775955
0,0.359649123,0,0,0,0.4,0.6,1,1,0,0,0,0,0.5,1,0,1,0,0,0,0,1,1,1,0.466666667,0.4,1,0,1,0.63979033,0.514373835
0,0.429824561,0,0,0,0.2,0.8,0,1,0,0,0,0,0.5,1,0,0,0,0,0,0,1,1,1,0.4,0.4,1,0,1,0.569661858,0.476693574
0,0.359649123,0,0,0,0.4,0.4,1,1,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.333333333,0.833333333,0.666666667,0.9,0,1,1,0.639760841,0.560078589
0,0.5,0.666666667,0.666666667,0.584615385,0.8,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0.333333333,0.9,0,1,1,0.499045805,0.899560928
0,0.307017544,0,0,0,0.4,0.4,1,1,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.833333333,1,0.666666667,0.6,0,0,0,0.692290455,0.574569871
0,0.342105263,0,0,0,0.6,0.6,1,1,0,0,0,0,0.75,1,0,0,0,0,0,0,1,0.833333333,1,1,0.6,0,0,0,0.657140005,0.655445396
0,0.280701754,0,0,0,0.6,0.2,1,1,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.333333333,0.666666667,0.666666667,1,0,0,0,0.718399446,0.640593804
0,0.649122807,0,0,0,0.4,0.6,1,1,0,0,0,0,0.75,1,0,0,0,0,0,0,1,1,0.833333333,0.466666667,0.6,0,0,0,0.350064036,0.547848023
0,0.289473684,0,0,0,0,0.2,0,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0.333333333,1,0.8,0,0,0,0.710659217,0.366235685
0,0.210526316,0,0,0,0.4,0.2,1,1,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.333333333,0.833333333,0.666666667,1,0,0,0,0.788737045,0.621099128
0,0.719298246,0,0,0,0,0.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.333333333,0.466666667,0.4,0,0,0,0.280635472,0.234353114
0,0.473684211,0,0,0,0,0.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.333333333,0.466666667,0.4,0,0,0,0.526308949,0.221742175
1,0.377192982,0,0,0,0,0.4,1,1,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.2,0,0,0,0.623141856,0.294778136
0,0.289473684,0,0,0,0,0.2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.666666667,0.333333333,0.833333333,0.4,0,0,0,0.710687421,0.276011621
0,0.219298246,0,0,0,0.4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.833333333,0.4,0.2,0,0,0,0.780627092,0.299656731
1,0.236842105,0,0,0,0,0.8,1,1,0.333333333,0,0,0,0,1,0,0,0,0,0,0,1,1,0.333333333,0.466666667,0.4,0,0,0,0.763019067,0.344539692
0,0.377192982,0,0,0,0,0,1,1,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.833333333,0.833333333,0.666666667,0.2,0,0,0,0.623097856,0.224810716
1,0.201754386,0,0,0,0,0.4,0,1,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.833333333,1,1,0.4,0,0,0,0.798501197,0.353134612
0,0.298245614,0,0,0.615384615,0.4,0.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833333333,0.333333333,0.466666667,0.2,0,0,0,0.701715182,0.36805178
0,0.280701754,0,0,0,0.4,0.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833333333,0.833333333,0.666666667,0.4,0,0,0,0.719146622,0.405781369
0,0.350877193,0,0,0,0,0.2,1,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.833333333,0.333333333,0.466666667,0.8,0,0,0,0.649105347,0.346948616
0,0.605263158,0,0,0,0,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0.333333333,0.2,0,0,0,0.394733249,0.139817056
0,0.438596491,0,0,0,0.6,0.4,1,1,0.333333333,0,0,0,1,0,0,0,0,0,0,0,0,0.833333333,0.833333333,1,0.9,0,1,0,0.560453769,0.704091792
0,0.552631579,0,0,0,0,0.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.333333333,0.466666667,0.4,0,0,0,0.447363547,0.21120823
0,0.631578947,0,0,0,0.6,0.2,0,1,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.333333333,0.666666667,0.666666667,1,0,1,0,0.367530642,0.588873644
1,0.421052632,0,0,0,0,0.2,1,1,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.833333333,0.333333333,0.4,0.8,0,0,0,0.578915979,0.324234008
1,0.50877193,0,0,0,0.4,0.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.666666667,0.333333333,0.4,0,0,0,0.490996668,0.310598655
1,0.236842105,0,0,0,0,0.2,0,1,0.333333333,0,0,0,0,0,0,0,0,0,1,0,1,0.333333333,0.833333333,0.833333333,0.2,0,0,0,0.763480147,0.244374612
0,0.587719298,0,0,0,0,0.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833333333,0.333333333,0.466666667,0.4,0,0,0,0.412214276,0.243506785
0,0.50877193,0,0,0,0.6,0,1,1,0,0,0,0,0.75,0,0,1,0,0,0,0,1,0.666666667,0.666666667,0.833333333,1,0,0,0,0.490464203,0.620050436
1,0.561403509,0,0.666666667,0,0.6,0,0,1,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.833333333,1,0.466666667,0.4,0,0,0,0.438663086,0.402561142
0,0.289473684,0,0,0,0.6,0.4,1,1,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.833333333,1,0.4,0.6,0,0,0,0.709634286,0.604457773
0,0.403508772,0,0,0,0.8,0.4,1,1,0,0,0,0,0.75,0,1,1,0,0,0,0,1,1,0.833333333,0.333333333,0.4,0,0,0,0.595481126,0.584472259
1,0.263157895,0,0,0,0,0.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.833333333,0.833333333,0.2,0,0,0,0.737070916,0.244274482
0,0.394736842,0,0,0.692307692,0.6,0.2,1,1,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.5,0.333333333,0.466666667,1,0,0,0,0.604511711,0.660667797
0,0.210526316,0,0,0,0,0.2,1,1,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0.666666667,0.833333333,0.2,0,0,1,0.789715076,0.255556884
0,0.307017544,0,0,0,0,0.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0.833333333,1,0.4,0,0,0,0.693234047,0.309448772
0,0.280701754,0,0,0,0,0.2,0,1,0.333333333,0.75,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0.333333333,0.466666667,0.8,0,0,0,0.719358845,0.340760597
0,0.605263158,0,0,0,0.4,0.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833333333,0.333333333,0.466666667,0.4,0,0,0,0.394476933,0.300484993
1,0.447368421,0,0,0,0,0.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0.333333333,0.466666667,0.2,0,0,0,0.552639587,0.187060571
1,0.403508772,0,0,0,0,0.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833333333,1,0.333333333,0.2,0,0,0,0.596613214,0.238770228
1,0.596491228,0,0,0.692307692,0.6,0.2,1,1,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.333333333,0.833333333,0.466666667,0.9,0,0,1,0.403065317,0.595080366
0,0.385964912,0,0,0,0.4,0.2,1,1,0,0,0,0,0.75,1,0,0,0,0,0,0,1,0.666666667,0.833333333,1,0.6,0,1,0,0.613483063,0.550205895
1,0.289473684,0,0,0,0,0.2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.666666667,0.666666667,0.333333333,0.2,0,0,0,0.710644013,0.228318459
1,0.50877193,0,0,0,0.6,0.4,1,1,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.666666667,1,0.666666667,0.6,0,0,0,0.490403367,0.577360989
0,0.543859649,0,0,0,0,0.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0.333333333,0.466666667,0.4,0,0,0,0.456132124,0.220781572
0,0.447368421,0,0,0,0.6,0,1,1,0,0,0,0,0.75,0,1,1,0,0,0,0,1,0.666666667,0.833333333,1,0.6,0,0,0,0.552018111,0.557181011
0,0.315789474,0,0,0.692307692,0.6,0.4,1,1,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.666666667,0.833333333,0.4,1,0,0,0,0.683495794,0.729395039
0,0.49122807,0,0,0,0,0.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0.466666667,0.4,0,0,0,0.508768661,0.210998395
0,0.271929825,0,0,0,0,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0.4,0.2,0,0,0,0.728076918,0.187343651
1,0.324561404,0,0,0,0,0.4,1,1,0,0.5,0,0,0,0,0,1,0,0,0,0,1,1,0.833333333,0.466666667,0.8,0,0,0,0.675494747,0.415702346
1,0.350877193,0,0,0,0,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0.333333333,0.4,0.4,0,0,0,0.649074961,0.236945951
0,0.342105263,0,0,0,0,0.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0.666666667,0.833333333,0.4,0,0,0,0.658061736,0.286253554
0,0.333333333,0,0,0,0,0.2,1,1,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.333333333,0.4,0.2,0,0,0,0.666715362,0.189166002
1,0.526315789,0,0,0,0,0.2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.333333333,0.666666667,0.4,0.4,0,0,0,0.473775108,0.227982307
0,0.263157895,0,0,0,1,0.4,0,1,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.333333333,0.833333333,0.666666667,1,0,0,0,0.735675156,0.748588749
1,0.49122807,0,0,0,0,0.2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.666666667,0.833333333,1,0.4,0,0,0,0.509062299,0.287807953
0,0.333333333,0,0.666666667,0,0,0.4,1,1,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.8,0,0,1,0.667126813,0.480075064
0,0.48245614,0,0,0,0.6,0.6,1,1,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.833333333,0.333333333,0.466666667,1,0,0,0,0.516394714,0.648304389
1,0.447368421,0,0,0,0.6,0.4,1,1,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.833333333,0.833333333,0.4,1,0,0,0,0.551619865,0.66079484
1,0.657894737,0,0,0,0.6,0.2,1,1,0,0,0,0,0.75,0,0,1,0,0,0,0,1,0.5,0.666666667,0.333333333,0.6,0,0,0,0.341205403,0.497491071
1,0.429824561,0.666666667,0,0.769230769,0.6,0.6,1,1,0.666666667,0,0,0,0.75,1,0,1,0,0,0,0,1,1,1,0.666666667,0.8,0,0,0,0.569685401,0.747854096
1,0.552631579,0,0,0,0,0.2,0,1,0.333333333,0,0,0,0,0,0,1,0,0,0,0,1,0.333333333,0.833333333,0.666666667,0.2,0,0,0,0.447633473,0.19546429
0,0.315789474,0,0,0,0.6,0.4,1,1,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.833333333,0.833333333,0.466666667,1,0,0,0,0.683229996,0.683034048
1,0.526315789,0,0,0,0.4,0.4,1,1,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.5,0.833333333,0.666666667,1,0,1,0,0.472880324,0.605908064
0,0.385964912,0,0,0,0.4,0.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0.666666667,0.4,0.4,0,0,0,0.613831953,0.340070327
1,0.447368421,0,0,1,0,0.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.833333333,0.4,0,0,0,0.553207017,0.412842006
0,0.350877193,0,0,0,0,0.4,1,1,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.833333333,1,1,0.2,0,0,0,0.64943274,0.294809354
1,0.587719298,0,0,0,0,0.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0.833333333,0.4,0,0,0,0.412518871,0.26522291
0,0.271929825,0,0.333333333,0,0,0.4,1,1,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.666666667,0.8,0,0,0,0.728328619,0.451557095
1,0.438596491,0,0,0,0.8,0.6,1,1,0,0,0,0,0.75,1,0,0,0,0,0,0,1,0.833333333,1,0.4,0.6,0,1,0,0.560342574,0.653235201
0,0.535087719,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.333333333,0.666666667,0.4,0.6,0,1,0,0.463638453,0.602660178
1,0.377192982,0,0,0.692307692,0,0.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833333333,0.833333333,0.466666667,0.4,0,0,0,0.623173594,0.340269779
1,0.228070175,0,0.666666667,0,0.6,0.4,1,1,0,0.5,0,0,0.75,1,0,0,0,0,0,0,1,1,0.833333333,1,0.8,0,0,0,0.771417714,0.736342219
0,0.280701754,0,0,0,0,0.2,0,1,0.333333333,0.375,0,0,0,0,0,1,1,0,0,0,1,0.666666667,1,1,0.8,0,0,0,0.719661139,0.413495768
0,0.456140351,0,0,0.692307692,0.8,0.8,1,1,0,0,0,0,0.75,1,0,0,0,0,0,0,1,1,0.333333333,0.466666667,1,0,0,0,0.542831219,0.788340012
1,0.307017544,0,0,0,0,0.4,1,1,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.833333333,1,1,0.8,0,0,0,0.693215296,0.430628127
1,0.719298246,0,0,0,0,0.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.833333333,0.4,0.4,0,0,0,0.280783181,0.216953104
1,0.412280702,0,0,0.769230769,0,0.4,1,1,0.333333333,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0.333333333,0.2,0,0,0,0.588167051,0.338302844
1,0.622807018,0,0,0,0.4,0.8,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0.466666667,0.4,0,0,0,0.376925964,0.419378553
0,0.48245614,0,0,0,0.2,0.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0.333333333,0.333333333,0.4,0,0,0,0.517371788,0.262621549
1,0.412280702,0.666666667,0.333333333,0,0,0.2,1,1,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,1,0.666666667,0.4,0,0,0,0.588059028,0.316761128
0,0.228070175,0,0,0,0.4,0.4,1,1,0,0,0,0,0.75,1,0,0,0,0,0,0,1,0.833333333,0.833333333,0.666666667,1,0,0,0,0.771152461,0.674527739
0,0.157894737,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.333333333,0.833333333,0.833333333,0.2,0,0,0,0.842453094,0.239446378
0,0.219298246,0,0,0,0,0.2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5,0.833333333,0.666666667,0.2,0,0,0,0.780945579,0.25710849
1,0.166666667,0,0,0,0,0.4,0,1,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0.333333333,0.466666667,0.4,0,0,0,0.83328032,0.29826529
0,0.526315789,0,0,0,0.4,0.4,1,1,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.833333333,0.666666667,0.466666667,0.6,0,0,0,0.472864016,0.514381867
0,0.49122807,1,0.333333333,0.769230769,0.6,0.6,1,1,1,0,0,0,0.75,1,0,1,0,0,0,0,1,0.833333333,1,0.666666667,0.6,0,0,0,0.508489766,0.710688998
1,0.298245614,0,0,0,0,0.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0.466666667,0.9,0,0,0,0.701644333,0.347523168
0,0.438596491,0,0,0,0,0,0,1,0.333333333,0,0,0,0,0,0,1,0,0,0,0,1,0.333333333,0.666666667,0.466666667,0.2,0,0,0,0.561642914,0.172099742
1,0.578947368,0,0,0,0,0.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.333333333,0.333333333,0.4,0,0,0,0.420995314,0.19996434
0,0.315789474,0,0,0,0,0.2,1,1,0.333333333,0,0,0,0,0,0,1,0,0,0,0,1,0.833333333,0.333333333,0.333333333,0.4,0,0,0,0.684232184,0.255857741
0,0.377192982,0,0,0,0,0.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833333333,0.333333333,0.466666667,0.4,0,0,0,0.622735348,0.271597303
0,0.280701754,0,0,0,0.6,0.4,1,1,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.833333333,1,1,0.4,0,0,0,0.718608204,0.588114557
0,0.263157895,0,0,0,0,0.2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.833333333,1,0.466666667,0.4,0,0,0,0.737029246,0.314764021
1,0.385964912,0,0,0,0.4,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0.666666667,0.4,0,0,0,0.613971208,0.359109092
1,0.219298246,0,0,0,0,0.6,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.333333333,0.466666667,0.4,0,0,0,0.780575437,0.329996181
0,0.429824561,0,0,0,0.6,0.2,1,1,0.333333333,0,0,0,0.75,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0.466666667,1,0,0,0,0.569189906,0.586479192
0,0.456140351,0,0,0,0.6,0.4,1,1,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.333333333,0.833333333,0.466666667,0.4,0,0,0,0.542995404,0.504208938
0,0.245614035,0,0,0,0.4,0.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,1,0.666666667,0.4,1,0,0,0.754275472,0.41294883
0,0.263157895,0,0,0,0,0,0,1,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,1,1,0.2,0,0,0,0.737271219,0.236053395
0,0.245614035,0.666666667,0.333333333,0,0.6,0.2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.333333333,1,0.666666667,0.9,0,1,0,0.753511902,0.714028758
0,0.342105263,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0.666666667,0.2,0,0,0,0.658186633,0.226865388
0,0.412280702,0,0,0.692307692,0.4,0.2,1,1,0,0,0,0,0.75,0,0,0,0,0,1,1,1,0.5,0.833333333,0.666666667,1,0,1,0,0.58733901,0.664908447
1,0.535087719,0,0,0,0.6,0,1,1,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.833333333,0.666666667,0.6,0,0,0,0.46475346,0.394470966
1,0.48245614,0,0,0,0.6,0.4,1,1,0,0,0,0,0.75,0,0,0,0,0,0,1,1,0.666666667,0.833333333,0.4,0.6,0,0,0,0.516655091,0.562355001
0,0.421052632,0,0,0,0.6,0.8,1,1,0,0,0,0,0.75,1,0,0,0,0,0,0,1,1,0.833333333,1,1,0,1,0,0.578027518,0.752526504
1,0.51754386,0,0,0,0.6,0.2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0.466666667,0.9,0,1,0,0.481248828,0.587864063
1,0.254385965,0,0,0,0.6,0.2,1,1,0,0.25,1,0,0,0,0,0,0,0,0,0,0,0.833333333,0.833333333,1,0.8,0,0,0,0.745442971,0.533293876
1,0.342105263,0,0,0.692307692,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.666666667,1,0.4,0.2,0,1,0,0.657021977,0.633247733
1,0.587719298,0,0,0,0,0.6,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.333333333,0.4,0,0,0,0.41230738,0.312477136
0,0.438596491,0,0,0,0.6,0.2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.333333333,0.833333333,0.666666667,0.9,0,1,0,0.560382929,0.646748987
0,0.245614035,0.666666667,0.666666667,0,0,0.6,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.666666667,1,0.4,0,0,0,0.754722408,0.42639716
1,0.315789474,0,0,0,0,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,1,0.833333333,0.2,0,0,0,0.684472899,0.260043641
0,0.359649123,0,0,0,0,0.2,1,1,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.833333333,1,0.833333333,0.2,0,0,0,0.640670589,0.26583956
1,0.368421053,0,0,0,0.4,0.6,1,1,0,0,0,0,0.75,1,0,0,0,0,0,0,1,0.833333333,1,0.666666667,0.6,0,0,0,0.630840895,0.595304888
0,0.219298246,0,0,0,1,0.4,0,1,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.666666667,1,1,0.6,0,1,0,0.779728429,0.707458808
0,0.307017544,0,0,0,0.6,0.4,1,1,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.666666667,0.833333333,1,0.6,0,0,0,0.692222872,0.610274857
0,0.429824561,0.666666667,0.666666667,0.692307692,0.6,0.4,1,1,0.333333333,0,0,0,0.75,0,0,0,0,0,0,0,0,1,0.833333333,1,1,0,0,0,0.569887665,0.807247355
0,0.421052632,0,0,0,0.6,0.4,0,1,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.833333333,1,1,0.6,0,0,0,0.57822601,0.609448045
0,0.49122807,0,0,0,0.6,0.2,1,1,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0.466666667,1,0,0,0,0.507744718,0.581576238
0,0.421052632,0,0,0,0.8,0.8,1,1,0,0,0,0,0.75,1,0,0,0,0,0,0,1,0.833333333,0.666666667,0.833333333,1,0,1,0,0.577820149,0.765356928
1,0.535087719,0,0,0,0.6,0.4,1,1,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.833333333,1,0.666666667,0.6,1,0,0,0.464085099,0.582252577
0,0.368421053,0,0,0,0.4,0.2,1,1,0,0,0,0,0.75,0,0,0,0,0,0,1,1,0.666666667,0.833333333,0.333333333,1,0,0,0,0.630796793,0.606158414
1,0.587719298,0,0,0,0.4,0.6,1,1,0,0,0,0,0.75,1,0,0,0,0,0,0,1,0.833333333,1,0.666666667,0.6,1,1,0,0.411548112,0.566043932
0,0.192982456,0,0,0,0.6,0.6,1,1,0.333333333,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0.666666667,0.2,0,0,0,0.806820345,0.458831593
1,0.350877193,0,0,0.707692308,0,0.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.333333333,0.466666667,0.2,0,0,0,0.64935354,0.296014287
0,0.666666667,0,0,0,0.4,0.4,1,1,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.666666667,0.833333333,0.666666667,0.6,1,1,0,0.332614555,0.507290388
1,0.175438596,0,0,0,0,0.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.333333333,0.466666667,0.4,0,0,0,0.824531311,0.259904384
1,0.447368421,0,0,0,0.6,0.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833333333,0.333333333,0.466666667,0.2,0,0,0,0.552261338,0.314703853
1,0.587719298,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.833333333,0.333333333,0.4,0,0,0,0.412411013,0.24197759
0,0.333333333,0,0,0.769230769,0,0.2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.833333333,1,0.833333333,0.2,0,0,0,0.667384697,0.327008242
1,0.438596491,0.666666667,0.5,0.692307692,0.8,0.6,1,1,0,0,0,0,0.75,1,0,0,0,0,0,0,1,1,1,0.666666667,1,0,0,0,0.560792315,0.862950148
1,0.675438596,0.666666667,0.333333333,0,0.6,0.2,1,1,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.666666667,0.833333333,0.4,0.6,0,0,0,0.323796038,0.5425013
0,0.412280702,0.666666667,0.666666667,0,0.4,0.4,1,1,0,0,0,0,0.75,1,0,0,0,0,0,0,1,1,0.833333333,0.666666667,1,0,0,0,0.587162823,0.710454285
0,0.254385965,0,0,0.692307692,0.4,0.2,1,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,1,1,0.833333333,0.8,0,0,0,0.745880254,0.565862886
0,0.192982456,0.333333333,0.666666667,0,0,0.2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.5,0.333333333,0.333333333,0.2,0,0,0,0.807290754,0.260158598
1,0.324561404,0.333333333,0,0,0,0.4,1,1,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0.833333333,0.666666667,0.2,0,0,0,0.67559959,0.283542655
0,0.552631579,0,0,0,0.6,0,1,1,0,0,0,0,0.75,1,0,0,0,0,0,0,1,0.833333333,1,0.833333333,0.6,0,0,0,0.446740806,0.559206519
1,0.535087719,0,0,0,0.4,0.4,1,1,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.833333333,0.333333333,0.466666667,0.6,0,0,0,0.463998741,0.489801514
1,0.385964912,0,0,0,0,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.666666667,0.4,0.2,0,0,0,0.614106588,0.192272485
0,0.421052632,0.666666667,0.333333333,0.769230769,1,0.4,1,1,0,0,0,0,0.75,1,0,1,1,1,0,0,1,0.833333333,1,1,0.4,0,1,0,0.578489818,0.755945086
0,0.570175439,0,0,0,0,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.666666667,0.333333333,0.4,0,0,0,0.429863373,0.211239161
1,0.412280702,0,0,0,0,0.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.333333333,0.466666667,0.2,0,0,0,0.587664007,0.228722632
1,0.307017544,0,0,0.692307692,0,0,1,1,0.333333333,0,0,0,0,0,0,0,1,1,0,0,1,0.666666667,1,0.666666667,0.2,0,0,0,0.693632114,0.298687721
0,0.377192982,0,0.5,0.923076923,1,0.6,1,1,0,0,0,0,0.75,1,0,0,0,0,1,1,1,1,1,1,0.6,0,1,0,0.622380554,0.847609924
0,0.385964912,0,0,0,0.4,0.4,1,1,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.666666667,0.666666667,0.466666667,1,0,0,0,0.613145608,0.614632235
1,0.587719298,0,0,0,0.6,0.4,1,1,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.5,0.666666667,0.4,0.6,0,1,0,0.411308806,0.524447152
1,0.184210526,0,0,0,0,0.2,1,1,0.333333333,0,0,0,0,1,0,0,0,0,0,0,1,1,0.833333333,0.833333333,0.2,0,0,0,0.816071386,0.2955162
0,0.280701754,0,0,0,0.8,0.6,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0.466666667,0.4,1,0,0,0.718844609,0.525977421
